task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
380,line_grid_fill,sparse_edit_or_object_completion,,Spatial_and_Geometric,Reflection | Rotation | Symmetry Completion,4,False,728,18.409698951803314,728,0.19337139298053785,1.06884013033444,0.0,SYMMETRY_LINE_COMPILER,6.162103307298835,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
144,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Gravity | Object Detection | Translation,6,False,771,18.35231162643667,786,0.2700271372130594,1.1454958745669614,0.0,CROP_SHAPE_COMPILER,6.1220377726939645,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
230,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Intersection Finding | Object Detection | Translation,7,False,900,18.197605236675688,900,0.4054651081081637,1.2809338454620658,0.0,OBJECT_MOVE_COMPILER,5.934665598064591,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
318,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Sorting,7,False,739,18.394702079051797,739,0.20836826573205514,1.0838370030859572,0.0,CROP_SHAPE_COMPILER,5.752084543807939,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
322,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,5,False,867,18.23496102321946,867,0.36810932156439335,1.2435780589182954,0.0,OBJECT_MOVE_COMPILER,5.710530878801968,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
393,crop_resize,crop_or_resize,,Object_Based,Object Detection | Sorting,4,True,459,18.870949789939456,459,0.0,0.6075892921982984,0.0,CROP_SHAPE_COMPILER,4.9303571687931935,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
236,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Object Detection | Sorting,6,True,643,18.53385527576238,643,0.06921506902147101,0.9446838063753731,0.0,CROP_SHAPE_COMPILER,4.917165363544434,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
334,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,6,True,609,18.588181732290103,609,0.014888612493749065,0.8903573498476511,0.0,CROP_SHAPE_COMPILER,4.591206624378103,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
373,region_partition_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Swapping,2,False,524,18.738508315678956,524,0.0,0.7400307664587977,0.0,COLOR_ROLE_COMPILER,4.460123065835191,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
167,region_partition_fill,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Rotation | Sorting,5,False,685,18.470581161737776,685,0.1324891830460757,1.0079579203999778,0.0,COLOR_ROLE_COMPILER,4.2968100476920625,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
135,crop_resize,crop_or_resize,,Object_Based,Cropping | Object Detection,4,True,360,19.113895968549844,360,0.0,0.3646431135879098,0.0,CROP_SHAPE_COMPILER,3.958572454351639,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
67,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping,2,True,315,19.247427361174367,315,0.0,0.23111172096338706,0.0,CROP_SHAPE_COMPILER,3.4244468838535482,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
149,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection | Sorting,7,True,437,18.92006680490441,437,0.0,0.5584722772333457,0.0,CROP_SHAPE_COMPILER,3.2338891089333828,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
140,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Spatial_and_Geometric,Rotation,2,False,368,19.09191706183107,368,0.0,0.38662202030668524,0.0,GENERAL_DSL_SYNTHESIS,3.046488081226741,profile examples and synthesize nonlookup rule,bounded DSL/DAG search with cost-aware lowering guardrails,unknown: route after feature profiling
186,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Translation,4,False,364,19.10284613236326,364,0.0,0.37569294977449275,0.0,OBJECT_MOVE_COMPILER,3.002771799097971,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
56,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,3,True,213,19.638707834290575,213,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
103,crop_resize,crop_or_resize,,Color_and_Logical,Bitwise Logic | Object Detection,2,True,193,19.737309811095116,193,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
116,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion,3,True,30,21.598802618337846,30,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
164,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion,3,True,30,21.598802618337846,30,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
172,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion,3,True,30,21.598802618337846,30,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
210,crop_resize,crop_or_resize,,Pattern_Recognition,Reflection | Symmetry Completion,4,True,30,21.598802618337846,30,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
258,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shape Matching,4,False,160,19.924826184766175,160,0.0,0.0,0.0,LOCAL_PREDICATE_FILL_COMPILER,2.5,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
311,crop_resize,crop_or_resize,,Pattern_Recognition,Filling Regions | Tiling,4,True,30,21.598802618337846,30,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
326,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping,2,True,160,19.924826184766175,160,0.0,0.0,0.0,CROP_SHAPE_COMPILER,2.5,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
87,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Swapping | Rotation | Sorting,5,False,368,19.09191706183107,368,0.0,0.38662202030668524,0.0,GENERAL_DSL_SYNTHESIS,1.546488081226741,profile examples and synthesize nonlookup rule,bounded DSL/DAG search with cost-aware lowering guardrails,unknown: route after feature profiling
16,region_partition_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping,2,False,10,22.697414907005953,10,0.0,0.0,0.0,COLOR_ROLE_COMPILER,1.5,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
53,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,4,False,30,21.598802618337846,30,0.0,0.0,0.0,OBJECT_MOVE_COMPILER,1.5,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
113,region_partition_fill,sparse_edit_or_object_completion,,Spatial_and_Geometric,Reflection,3,False,30,21.598802618337846,30,0.0,0.0,0.0,SYMMETRY_LINE_COMPILER,1.5,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
179,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Spatial_and_Geometric,Rotation,3,False,0,25.0,0,0.0,0.0,0.0,GENERAL_DSL_SYNTHESIS,1.5,profile examples and synthesize nonlookup rule,bounded DSL/DAG search with cost-aware lowering guardrails,unknown: route after feature profiling
261,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity | Translation,4,False,200,19.701682633451963,200,0.0,0.0,0.0,OBJECT_MOVE_COMPILER,1.5,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
276,color_map,sparse_edit_or_object_completion,,Color_and_Logical,Color Swapping,1,False,10,22.697414907005953,10,0.0,0.0,0.0,COLOR_ROLE_COMPILER,1.5,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
309,color_map,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping,2,False,10,22.697414907005953,10,0.0,0.0,0.0,COLOR_ROLE_COMPILER,1.5,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
337,color_map,sparse_edit_or_object_completion,,Object_Based,Color Swapping | Sorting | Translation,4,False,10,22.697414907005953,10,0.0,0.0,0.0,OBJECT_MOVE_COMPILER,1.5,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
385,point_to_line_pattern,sparse_edit_or_object_completion,,Object_Based,Gravity | Translation,4,False,30,21.598802618337846,30,0.0,0.0,0.0,OBJECT_MOVE_COMPILER,1.5,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
241,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Sorting | Translation,6,False,0,25.0,0,0.0,0.0,0.0,OBJECT_MOVE_COMPILER,0.0,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
