template_id,count,patch_shape,patch_cells,marker_color_count,marker_signature,estimated_kernel_params,lowering_role
T597,1,2x4,8,2,"{""markers"": [[1, [[0, 0], [1, 1]]], [8, [[0, 0], [0, 1], [0, 3], [1, 0], [1, 1], [1, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 1], [0, 3, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 1]], ""shape"": [2, 4]}",8,common_used_template
T598,1,7x2,14,2,"{""markers"": [[2, [[0, 0], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1], [6, 0], [6, 1]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 8], [1, 0, 2], [1, 1, 2], [2, 0, 2], [2, 1, 2], [3, 0, 2], [3, 1, 2], [4, 0",14,common_used_template
T599,1,4x4,16,2,"{""markers"": [[3, [[0, 0]]], [6, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [0, 2, 6], [0, 3, 6], [1, 0, 6], [1, 1, 6], [1, 2, 6], ",16,common_used_template
T600,1,4x2,8,2,"{""markers"": [[2, [[0, 0], [2, 1]]], [6, [[0, 0], [0, 1], [1, 1], [2, 0], [2, 1], [3, 0]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [1, 0, 2], [1, 1, 6], [2, 0, 6], [2, 1, 6], [3, 0, 6], [3, 1, 2]], ""shape"": [4, 2]}",8,common_used_template
T601,1,5x3,15,2,"{""markers"": [[1, [[0, 0]]], [9, [[0, 0], [0, 1], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 1], [1, 0, 9], [1, 1, 9], [1, 2, 9], [2, 0, 9], [2, 1, 9",15,common_used_template
T602,1,2x3,6,2,"{""markers"": [[3, [[0, 0], [0, 2]]], [9, [[0, 0], [0, 1], [0, 2], [1, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [1, 0, 3], [1, 1, 9], [1, 2, 3]], ""shape"": [2, 3]}",6,distractor_or_rare
T603,1,4x3,12,2,"{""markers"": [[4, [[0, 0]]], [5, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 5], [1, 0, 5], [1, 1, 4], [1, 2, 5], [2, 0, 5], [2, 1, 5], [2, 2, 5], [3, 0, 5],",12,common_used_template
T604,1,2x5,10,2,"{""markers"": [[4, [[0, 0], [1, 1]]], [5, [[0, 0], [0, 1], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 4]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 4], [0, 3, 5], [0, 4, 5], [1, 0, 5], [1, 1, 5], [1, 2, 5], [1, 3, 4], [1, 4, 5]], ""shape"": [2, 5",10,common_used_template
T605,1,7x2,14,2,"{""markers"": [[3, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1], [6, 0], [6, 1]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 3], [1, 0, 3], [1, 1, 3], [2, 0, 3], [2, 1, 3], [3, 0, 3], [3, 1, 3], [4, 0",14,common_used_template
T606,1,5x2,10,2,"{""markers"": [[3, [[0, 0], [0, 1], [1, 0], [2, 1], [3, 0], [3, 1], [4, 0]]], [8, [[0, 1], [1, 0], [3, 1]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [1, 0, 3], [1, 1, 8], [2, 0, 8], [2, 1, 3], [3, 0, 3], [3, 1, 3], [4, 0, 3], [4, 1, 8]], ""shape"": [5, 2",10,distractor_or_rare
T607,1,2x2,4,2,"{""markers"": [[3, [[0, 0], [0, 1]]], [9, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 3], [1, 1, 3]], ""shape"": [2, 2]}",4,distractor_or_rare
T608,1,3x3,9,2,"{""markers"": [[2, [[0, 0], [0, 2], [2, 2]]], [8, [[0, 1], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 8], [0, 2, 2], [1, 0, 8], [1, 1, 8], [1, 2, 8], [2, 0, 8], [2, 1, 8], [2, 2, 2]], ""shape"": [3, 3]}",9,common_used_template
T609,1,3x2,6,2,"{""markers"": [[2, [[0, 0], [1, 1]]], [8, [[0, 1], [1, 0], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 8], [1, 0, 8], [1, 1, 2], [2, 0, 8], [2, 1, 8]], ""shape"": [3, 2]}",6,common_used_template
T610,1,4x2,8,2,"{""markers"": [[8, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 9], [2, 0, 8], [2, 1, 8], [3, 0, 8], [3, 1, 8]], ""shape"": [4, 2]}",8,common_used_template
T611,1,4x6,24,2,"{""markers"": [[5, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5]]]], ""nz"": [[0, 0, 8], [0",24,common_used_template
T612,1,2x7,14,2,"{""markers"": [[1, [[0, 0], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 1], [0, 1, 7], [0, 2, 1], [0, 3, 1], [0, 4, 1], [0, 5, 1], [0, 6, 1], [1, 0, 1], [1, 1",14,common_used_template
T613,1,6x3,18,2,"{""markers"": [[1, [[0, 0], [0, 1], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2]]], [8, [[0, 2], [4, 0]]]], ""nz"": [[0, 0, 1], [0, 1, 1], [0, 2, 8], [1, 0, 1], [1, 1, 1], [1, 2,",18,distractor_or_rare
T614,1,3x2,6,2,"{""markers"": [[2, [[0, 0], [0, 1], [1, 1], [2, 1]]], [3, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [1, 0, 3], [1, 1, 2], [2, 0, 3], [2, 1, 2]], ""shape"": [3, 2]}",6,distractor_or_rare
T615,1,6x4,24,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [2, 3], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3]]], [6, [[0, 3], [1, 3], [3, 0]]]], ""nz"": [[0, 0, 2], [0",24,distractor_or_rare
T616,1,5x7,35,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [3, 0], [3, 1], [3, 2], [3, 3], [3, 5], [3, 6], [4, 0]",35,common_used_template
T617,1,5x6,30,2,"{""markers"": [[2, [[0, 0], [2, 0]]], [6, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [4, 0], [4, 1], [4, 2],",30,common_used_template
T618,1,2x3,6,2,"{""markers"": [[5, [[0, 0]]], [6, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [0, 2, 6], [1, 0, 5], [1, 1, 6], [1, 2, 6]], ""shape"": [2, 3]}",6,common_used_template
T619,1,7x3,21,2,"{""markers"": [[8, [[0, 0], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2], [6, 0], [6, 1], [6, 2]]], [9, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 9], [0, 2, 9], [1, ",21,distractor_or_rare
T620,1,4x2,8,2,"{""markers"": [[4, [[0, 0]]], [8, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 4], [2, 0, 8], [2, 1, 8], [3, 0, 8], [3, 1, 8]], ""shape"": [4, 2]}",8,common_used_template
T621,1,4x3,12,2,"{""markers"": [[3, [[0, 0], [1, 2]]], [7, [[0, 1], [0, 2], [1, 0], [1, 1], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 7], [0, 2, 7], [1, 0, 7], [1, 1, 7], [1, 2, 3], [2, 0, 7], [2, 1, 7], [2, 2, 7], [3, 0, 7],",12,distractor_or_rare
T622,1,7x3,21,2,"{""markers"": [[5, [[0, 0]]], [7, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 2], [4, 0], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2], [6, 0], [6, 1], [6, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, ",21,common_used_template
T623,1,4x4,16,2,"{""markers"": [[7, [[0, 0], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [3, 0], [3, 1], [3, 2], [3, 3]]], [9, [[0, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 9], [0, 2, 7], [0, 3, 7], [1, 0, 7], [1, 1, 7], [1, 2, 7], ",16,common_used_template
T624,1,3x6,18,2,"{""markers"": [[2, [[0, 4], [1, 0]]], [3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [0, 4, 3], [0, 5,",18,common_used_template
T625,1,2x6,12,2,"{""markers"": [[1, [[0, 0]]], [8, [[0, 0], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5]]]], ""nz"": [[0, 0, 8], [0, 1, 1], [0, 2, 8], [0, 3, 8], [0, 4, 8], [0, 5, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 8],",12,common_used_template
T626,1,5x3,15,2,"{""markers"": [[6, [[0, 0], [1, 0], [1, 1]]], [8, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2], [2, 0], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [1, 0, 8], [1, 1, 6], [1, 2, 8], [2, 0, 8], [2, 1, 6",15,common_used_template
T627,1,2x5,10,2,"{""markers"": [[1, [[0, 0], [1, 3]]], [8, [[0, 0], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 1], [0, 2, 8], [0, 3, 8], [0, 4, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 8], [1, 4, 1]], ""shape"": [2, 5",10,common_used_template
T628,1,6x4,24,2,"{""markers"": [[6, [[0, 1], [2, 0], [4, 1]]], [7, [[0, 0], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3]]]], ""nz"": [[0, 0, 7], [0",24,distractor_or_rare
T629,1,5x3,15,2,"{""markers"": [[7, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]], [9, [[0, 2], [1, 0]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, 0, 7], [1, 1, 7], [1, 2, 9], [2, 0, 9], [2, 1, 7",15,common_used_template
T630,1,3x3,9,2,"{""markers"": [[3, [[0, 0]]], [7, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, 0, 3], [1, 1, 7], [1, 2, 7], [2, 0, 7], [2, 1, 7], [2, 2, 7]], ""shape"": [3, 3]}",9,common_used_template
T631,1,3x2,6,2,"{""markers"": [[3, [[0, 0]]], [6, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [1, 0, 6], [1, 1, 3], [2, 0, 6], [2, 1, 6]], ""shape"": [3, 2]}",6,common_used_template
T632,1,6x2,12,2,"{""markers"": [[3, [[0, 1], [1, 0], [5, 0]]], [6, [[0, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 1]]]], ""nz"": [[0, 0, 6], [0, 1, 3], [1, 0, 3], [1, 1, 6], [2, 0, 6], [2, 1, 6], [3, 0, 6], [3, 1, 6], [4, 0, 6], [4, 1, 6],",12,common_used_template
T633,1,3x3,9,2,"{""markers"": [[6, [[0, 1], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2]]], [9, [[0, 0], [0, 2]]]], ""nz"": [[0, 0, 9], [0, 1, 6], [0, 2, 9], [1, 0, 6], [1, 1, 6], [1, 2, 6], [2, 0, 6], [2, 1, 6], [2, 2, 6]], ""shape"": [3, 3]}",9,common_used_template
T634,1,2x3,6,2,"{""markers"": [[2, [[0, 0], [0, 2], [1, 0], [1, 1], [1, 2]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 7], [0, 2, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2]], ""shape"": [2, 3]}",6,common_used_template
T635,1,6x2,12,2,"{""markers"": [[2, [[0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1]]], [4, [[0, 0], [1, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 2], [1, 0, 2], [1, 1, 4], [2, 0, 2], [2, 1, 2], [3, 0, 2], [3, 1, 2], [4, 0, 2], [4, 1, 2],",12,distractor_or_rare
T636,1,3x5,15,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4]]], [3, [[0, 0], [0, 1], [0, 2]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [0, 4, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2",15,distractor_or_rare
T637,1,2x6,12,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [0, 4, 3], [0, 5, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], [1, 3, 3],",12,common_used_template
T638,1,2x5,10,2,"{""markers"": [[2, [[0, 3], [1, 0], [1, 2]]], [3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 2], [1, 4]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [0, 4, 2], [1, 0, 3], [1, 1, 2], [1, 2, 3], [1, 3, 2], [1, 4, 3]], ""shape"": [2, 5",10,common_used_template
T639,1,4x4,16,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 2], [3, 3]]], [8, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], ",16,common_used_template
T640,1,5x6,30,2,"{""markers"": [[7, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5], [4, 0], [4, 1], [4, 2],",30,common_used_template
T641,1,3x5,15,2,"{""markers"": [[1, [[0, 0], [2, 0], [2, 1]]], [8, [[0, 0], [0, 1], [0, 2], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 1], [0, 4, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8",15,distractor_or_rare
T642,1,5x3,15,2,"{""markers"": [[6, [[0, 0], [1, 2]]], [8, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 1], [3, 2], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [2, 0, 8], [2, 1, 8",15,common_used_template
T643,1,2x4,8,2,"{""markers"": [[5, [[0, 3], [1, 0]]], [9, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [1, 3]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [0, 3, 5], [1, 0, 5], [1, 1, 9], [1, 2, 9], [1, 3, 9]], ""shape"": [2, 4]}",8,common_used_template
T644,1,6x5,30,2,"{""markers"": [[1, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 1], [3, 2], [3, 3], [3, 4], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [5, 0], [5, 1],",30,common_used_template
T645,1,3x6,18,2,"{""markers"": [[5, [[0, 0], [0, 3], [1, 1]]], [9, [[0, 1], [0, 2], [0, 4], [0, 5], [1, 0], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5]]]], ""nz"": [[0, 0, 5], [0, 1, 9], [0, 2, 9], [0, 3, 5], [0, 4, 9], [0, 5,",18,common_used_template
T646,1,3x4,12,2,"{""markers"": [[3, [[0, 0]]], [6, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3]]]], ""nz"": [[0, 0, 6], [0, 1, 6], [0, 2, 6], [0, 3, 6], [1, 0, 3], [1, 1, 6], [1, 2, 6], [1, 3, 6], [2, 0, 6], [2, 1, 6],",12,common_used_template
T647,1,2x4,8,2,"{""markers"": [[1, [[0, 0], [1, 2]]], [6, [[0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 3]]]], ""nz"": [[0, 0, 1], [0, 1, 6], [0, 2, 6], [0, 3, 6], [1, 0, 6], [1, 1, 6], [1, 2, 1], [1, 3, 6]], ""shape"": [2, 4]}",8,common_used_template
T648,1,5x2,10,2,"{""markers"": [[6, [[0, 0], [1, 1], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]], [9, [[0, 1], [1, 0], [2, 0]]]], ""nz"": [[0, 0, 6], [0, 1, 9], [1, 0, 9], [1, 1, 6], [2, 0, 9], [2, 1, 6], [3, 0, 6], [3, 1, 6], [4, 0, 6], [4, 1, 6]], ""shape"": [5, 2",10,common_used_template
T649,1,3x5,15,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 4], [2, 0], [2, 1], [2, 2]]], [9, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [0, 4, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2",15,common_used_template
T650,1,7x5,35,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [4, 0], [4, 1], [4, 3], [4, 4], [5, 0], [5, 1], [5, 2], [5, 3]",35,distractor_or_rare
T651,1,3x5,15,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4]]], [3, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 3], [0, 4, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2",15,common_used_template
T652,1,2x7,14,2,"{""markers"": [[5, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 5], [1, 6]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 5], [0, 3, 5], [0, 4, 5], [0, 5, 5], [0, 6, 5], [1, 0, 5], [1, 1",14,common_used_template
T653,1,4x2,8,2,"{""markers"": [[3, [[0, 1], [1, 0]]], [5, [[0, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 3], [1, 0, 3], [1, 1, 5], [2, 0, 5], [2, 1, 5], [3, 0, 5], [3, 1, 5]], ""shape"": [4, 2]}",8,distractor_or_rare
T654,1,4x5,20,2,"{""markers"": [[2, [[0, 0], [1, 0]]], [7, [[0, 0], [0, 1], [0, 3], [0, 4], [1, 0], [1, 1], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 2], [0, 3, 7], [",20,distractor_or_rare
T655,1,7x4,28,2,"{""markers"": [[7, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3], [6, 0], [6, 1], [6, 2], [6, 3]]], [9, ",28,common_used_template
T656,1,4x6,24,2,"{""markers"": [[7, [[0, 0], [0, 1], [0, 3], [0, 4], [0, 5], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 2], [3, 3], [3, 4], [3, 5]]], [9, [[0, 2], [1, 0], [3, 1]]]], ""nz"": [[0, 0, 7], [0",24,common_used_template
T657,1,3x5,15,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 3], [2, 4]]], [6, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [0, 4, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2",15,common_used_template
T658,1,2x6,12,2,"{""markers"": [[2, [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 3], [1, 4], [1, 5]]], [3, [[0, 0], [1, 1], [1, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 2], [0, 2, 2], [0, 3, 2], [0, 4, 2], [0, 5, 2], [1, 0, 2], [1, 1, 3], [1, 2, 3], [1, 3, 2],",12,distractor_or_rare
T659,1,2x6,12,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5]]], [3, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 3], [0, 3, 3], [0, 4, 2], [0, 5, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2], [1, 3, 2],",12,common_used_template
T660,1,6x4,24,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [3, 0], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3]]], [9, [[0, 2], [2, 2], [3, 0]]]], ""nz"": [[0, 0, 2], [0",24,common_used_template
T661,1,2x3,6,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2]]], [3, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [1, 0, 3], [1, 1, 2], [1, 2, 2]], ""shape"": [2, 3]}",6,common_used_template
T662,1,5x2,10,2,"{""markers"": [[3, [[0, 0]]], [7, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [3, 0], [3, 1], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [1, 0, 7], [1, 1, 7], [2, 0, 7], [2, 1, 3], [3, 0, 7], [3, 1, 7], [4, 0, 7], [4, 1, 7]], ""shape"": [5, 2",10,common_used_template
T663,1,4x2,8,2,"{""markers"": [[3, [[0, 1], [2, 0]]], [7, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 1]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [1, 0, 7], [1, 1, 3], [2, 0, 7], [2, 1, 7], [3, 0, 3], [3, 1, 7]], ""shape"": [4, 2]}",8,common_used_template
T664,1,7x3,21,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2], [6, 0], [6, 1], [6, 2]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [1, ",21,common_used_template
T665,1,3x3,9,2,"{""markers"": [[4, [[0, 0], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1]]], [7, [[0, 0], [2, 1]]]], ""nz"": [[0, 0, 4], [0, 1, 7], [0, 2, 4], [1, 0, 4], [1, 1, 4], [1, 2, 4], [2, 0, 4], [2, 1, 4], [2, 2, 7]], ""shape"": [3, 3]}",9,common_used_template
T666,1,3x2,6,2,"{""markers"": [[1, [[0, 0]]], [2, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [1, 0, 2], [1, 1, 1], [2, 0, 2], [2, 1, 2]], ""shape"": [3, 2]}",6,common_used_template
