idx,split,r,c,in_color,out_color,is_zero,dr,dc,h,w,row_from_bottom,col_from_right,row_parity,col_parity,rank,u,d,l,rr,ud_pair,lr_pair,nbr4
221,arc-gen,9,4,5,0,1,5,0,7,8,1,7,1,0,1,5,0,0,5,5:0,0:5,5:0:0:5
221,arc-gen,9,5,5,0,1,5,1,7,8,1,6,1,1,1,5,0,5,5,5:0,5:5,5:0:5:5
221,arc-gen,9,6,5,0,1,5,2,7,8,1,5,1,0,1,5,0,5,5,5:0,5:5,5:0:5:5
221,arc-gen,9,7,5,3,0,5,3,7,8,1,4,1,1,1,5,3,5,3,5:3,5:3,5:3:5:3
222,arc-gen,5,8,9,7,0,1,5,6,9,4,3,1,1,1,7,9,7,9,7:9,7:9,7:9:7:9
222,arc-gen,5,9,9,0,1,1,6,6,9,4,2,1,0,1,7,9,9,9,7:9,9:9,7:9:9:9
222,arc-gen,5,10,9,0,1,1,7,6,9,4,1,1,1,1,0,9,9,9,0:9,9:9,0:9:9:9
222,arc-gen,5,11,9,0,1,1,8,6,9,4,0,1,0,1,0,9,9,0,0:9,9:0,0:9:9:0
222,arc-gen,6,8,9,7,0,2,5,6,9,3,3,0,1,1,9,9,7,9,9:9,7:9,9:9:7:9
222,arc-gen,6,9,9,7,0,2,6,6,9,3,2,0,0,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,6,10,9,0,1,2,7,6,9,3,1,0,1,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,6,11,9,0,1,2,8,6,9,3,0,0,0,1,9,9,9,0,9:9,9:0,9:9:9:0
222,arc-gen,7,8,9,7,0,3,5,6,9,2,3,1,1,1,9,9,7,9,9:9,7:9,9:9:7:9
222,arc-gen,7,9,9,7,0,3,6,6,9,2,2,1,0,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,7,10,9,0,1,3,7,6,9,2,1,1,1,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,7,11,9,0,1,3,8,6,9,2,0,1,0,1,9,9,9,0,9:9,9:0,9:9:9:0
222,arc-gen,8,8,9,0,1,4,5,6,9,1,3,0,1,1,9,9,7,9,9:9,7:9,9:9:7:9
222,arc-gen,8,9,9,7,0,4,6,6,9,1,2,0,0,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,8,10,9,0,1,4,7,6,9,1,1,0,1,1,9,9,9,9,9:9,9:9,9:9:9:9
222,arc-gen,8,11,9,0,1,4,8,6,9,1,0,0,0,1,9,9,9,0,9:9,9:0,9:9:9:0
222,arc-gen,9,8,9,0,1,5,5,6,9,0,3,1,1,1,9,0,0,9,9:0,0:9,9:0:0:9
222,arc-gen,9,9,9,0,1,5,6,6,9,0,2,1,0,1,9,0,9,9,9:0,9:9,9:0:9:9
222,arc-gen,9,10,9,0,1,5,7,6,9,0,1,1,1,1,9,0,9,9,9:0,9:9,9:0:9:9
222,arc-gen,9,11,9,0,1,5,8,6,9,0,0,1,0,1,9,0,9,0,9:0,9:0,9:0:9:0
223,arc-gen,4,2,5,0,1,1,0,8,9,6,8,1,0,1,0,5,0,5,0:5,0:5,0:5:0:5
223,arc-gen,4,3,5,0,1,1,1,8,9,6,7,1,1,1,0,5,5,5,0:5,5:5,0:5:5:5
223,arc-gen,4,4,5,7,0,1,2,8,9,6,6,1,0,1,7,5,5,5,7:5,5:5,7:5:5:5
223,arc-gen,4,5,5,7,0,1,3,8,9,6,5,1,1,1,7,5,5,7,7:5,5:7,7:5:5:7
223,arc-gen,5,2,5,0,1,2,0,8,9,5,8,0,0,1,5,5,0,5,5:5,0:5,5:5:0:5
223,arc-gen,5,3,5,0,1,2,1,8,9,5,7,0,1,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,5,4,5,0,1,2,2,8,9,5,6,0,0,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,5,5,5,7,0,2,3,8,9,5,5,0,1,1,5,5,5,7,5:5,5:7,5:5:5:7
223,arc-gen,6,2,5,0,1,3,0,8,9,4,8,1,0,1,5,5,0,5,5:5,0:5,5:5:0:5
223,arc-gen,6,3,5,0,1,3,1,8,9,4,7,1,1,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,6,4,5,7,0,3,2,8,9,4,6,1,0,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,6,5,5,7,0,3,3,8,9,4,5,1,1,1,5,5,5,7,5:5,5:7,5:5:5:7
223,arc-gen,7,2,5,0,1,4,0,8,9,3,8,0,0,1,5,5,0,5,5:5,0:5,5:5:0:5
223,arc-gen,7,3,5,0,1,4,1,8,9,3,7,0,1,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,7,4,5,7,0,4,2,8,9,3,6,0,0,1,5,5,5,5,5:5,5:5,5:5:5:5
223,arc-gen,7,5,5,7,0,4,3,8,9,3,5,0,1,1,5,5,5,7,5:5,5:7,5:5:5:7
223,arc-gen,8,2,5,0,1,5,0,8,9,2,8,1,0,1,5,0,0,5,5:0,0:5,5:0:0:5
223,arc-gen,8,3,5,0,1,5,1,8,9,2,7,1,1,1,5,0,5,5,5:0,5:5,5:0:5:5
223,arc-gen,8,4,5,0,1,5,2,8,9,2,6,1,0,1,5,0,5,5,5:0,5:5,5:0:5:5
223,arc-gen,8,5,5,0,1,5,3,8,9,2,5,1,1,1,5,0,5,7,5:0,5:7,5:0:5:7
224,arc-gen,4,8,7,1,0,1,4,5,8,3,3,1,0,1,1,7,0,7,1:7,0:7,1:7:0:7
224,arc-gen,4,9,7,1,0,1,5,5,8,3,2,1,1,1,1,7,7,7,1:7,7:7,1:7:7:7
224,arc-gen,4,10,7,0,1,1,6,5,8,3,1,1,0,1,1,7,7,7,1:7,7:7,1:7:7:7
224,arc-gen,4,11,7,0,1,1,7,5,8,3,0,1,1,1,0,7,7,0,0:7,7:0,0:7:7:0
224,arc-gen,5,8,7,1,0,2,4,5,8,2,3,0,0,1,7,7,0,7,7:7,0:7,7:7:0:7
224,arc-gen,5,9,7,0,1,2,5,5,8,2,2,0,1,1,7,7,7,7,7:7,7:7,7:7:7:7
224,arc-gen,5,10,7,0,1,2,6,5,8,2,1,0,0,1,7,7,7,7,7:7,7:7,7:7:7:7
224,arc-gen,5,11,7,0,1,2,7,5,8,2,0,0,1,1,7,7,7,0,7:7,7:0,7:7:7:0
224,arc-gen,6,8,7,1,0,3,4,5,8,1,3,1,0,1,7,1,0,7,7:1,0:7,7:1:0:7
224,arc-gen,6,9,7,0,1,3,5,5,8,1,2,1,1,1,7,0,7,7,7:0,7:7,7:0:7:7
224,arc-gen,6,10,7,0,1,3,6,5,8,1,1,1,0,1,7,0,7,7,7:0,7:7,7:0:7:7
224,arc-gen,6,11,7,0,1,3,7,5,8,1,0,1,1,1,7,0,7,0,7:0,7:0,7:0:7:0
225,arc-gen,6,11,4,3,0,2,5,7,9,4,3,0,1,1,3,4,3,4,3:4,3:4,3:4:3:4
225,arc-gen,6,12,4,0,1,2,6,7,9,4,2,0,0,1,0,4,4,4,0:4,4:4,0:4:4:4
225,arc-gen,6,13,4,0,1,2,7,7,9,4,1,0,1,1,0,4,4,4,0:4,4:4,0:4:4:4
225,arc-gen,6,14,4,0,1,2,8,7,9,4,0,0,0,1,0,4,4,0,0:4,4:0,0:4:4:0
225,arc-gen,7,11,4,3,0,3,5,7,9,3,3,1,1,1,4,4,3,4,4:4,3:4,4:4:3:4
225,arc-gen,7,12,4,0,1,3,6,7,9,3,2,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,7,13,4,0,1,3,7,7,9,3,1,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,7,14,4,0,1,3,8,7,9,3,0,1,0,1,4,4,4,0,4:4,4:0,4:4:4:0
225,arc-gen,8,11,4,3,0,4,5,7,9,2,3,0,1,1,4,4,3,4,4:4,3:4,4:4:3:4
225,arc-gen,8,12,4,0,1,4,6,7,9,2,2,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,8,13,4,0,1,4,7,7,9,2,1,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,8,14,4,0,1,4,8,7,9,2,0,0,0,1,4,4,4,0,4:4,4:0,4:4:4:0
225,arc-gen,9,11,4,0,1,5,5,7,9,1,3,1,1,1,4,4,0,4,4:4,0:4,4:4:0:4
225,arc-gen,9,12,4,0,1,5,6,7,9,1,2,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,9,13,4,0,1,5,7,7,9,1,1,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
225,arc-gen,9,14,4,0,1,5,8,7,9,1,0,1,0,1,4,4,4,0,4:4,4:0,4:4:4:0
225,arc-gen,10,11,4,0,1,6,5,7,9,0,3,0,1,1,4,0,0,4,4:0,0:4,4:0:0:4
225,arc-gen,10,12,4,0,1,6,6,7,9,0,2,0,0,1,4,0,4,4,4:0,4:4,4:0:4:4
225,arc-gen,10,13,4,0,1,6,7,7,9,0,1,0,1,1,4,0,4,4,4:0,4:4,4:0:4:4
225,arc-gen,10,14,4,0,1,6,8,7,9,0,0,0,0,1,4,0,4,0,4:0,4:0,4:0:4:0
226,arc-gen,7,8,9,2,0,2,4,7,8,4,3,0,0,1,2,9,2,9,2:9,2:9,2:9:2:9
226,arc-gen,7,9,9,2,0,2,5,7,8,4,2,0,1,1,2,9,9,9,2:9,9:9,2:9:9:9
226,arc-gen,7,10,9,2,0,2,6,7,8,4,1,0,0,1,2,9,9,9,2:9,9:9,2:9:9:9
226,arc-gen,7,11,9,0,1,2,7,7,8,4,0,0,1,1,0,9,9,0,0:9,9:0,0:9:9:0
226,arc-gen,8,8,9,2,0,3,4,7,8,3,3,1,0,1,9,9,2,9,9:9,2:9,9:9:2:9
226,arc-gen,8,9,9,2,0,3,5,7,8,3,2,1,1,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,8,10,9,0,1,3,6,7,8,3,1,1,0,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,8,11,9,0,1,3,7,7,8,3,0,1,1,1,9,9,9,0,9:9,9:0,9:9:9:0
226,arc-gen,9,8,9,2,0,4,4,7,8,2,3,0,0,1,9,9,0,9,9:9,0:9,9:9:0:9
226,arc-gen,9,9,9,2,0,4,5,7,8,2,2,0,1,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,9,10,9,0,1,4,6,7,8,2,1,0,0,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,9,11,9,0,1,4,7,7,8,2,0,0,1,1,9,9,9,0,9:9,9:0,9:9:9:0
226,arc-gen,10,8,9,2,0,5,4,7,8,1,3,1,0,1,9,9,2,9,9:9,2:9,9:9:2:9
226,arc-gen,10,9,9,2,0,5,5,7,8,1,2,1,1,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,10,10,9,0,1,5,6,7,8,1,1,1,0,1,9,9,9,9,9:9,9:9,9:9:9:9
226,arc-gen,10,11,9,0,1,5,7,7,8,1,0,1,1,1,9,9,9,0,9:9,9:0,9:9:9:0
226,arc-gen,11,8,9,2,0,6,4,7,8,0,3,0,0,1,9,0,0,9,9:0,0:9,9:0:0:9
226,arc-gen,11,9,9,2,0,6,5,7,8,0,2,0,1,1,9,0,9,9,9:0,9:9,9:0:9:9
226,arc-gen,11,10,9,2,0,6,6,7,8,0,1,0,0,1,9,0,9,9,9:0,9:9,9:0:9:9
226,arc-gen,11,11,9,0,1,6,7,7,8,0,0,0,1,1,9,0,9,0,9:0,9:0,9:0:9:0
227,arc-gen,4,2,6,9,0,2,0,5,8,2,7,0,0,1,0,6,0,6,0:6,0:6,0:6:0:6
227,arc-gen,4,3,6,9,0,2,1,5,8,2,6,0,1,1,0,6,6,6,0:6,6:6,0:6:6:6
227,arc-gen,4,4,6,9,0,2,2,5,8,2,5,0,0,1,9,6,6,6,9:6,6:6,9:6:6:6
227,arc-gen,4,5,6,9,0,2,3,5,8,2,4,0,1,1,9,6,6,9,9:6,6:9,9:6:6:9
227,arc-gen,5,2,6,9,0,3,0,5,8,1,7,1,0,1,6,6,0,6,6:6,0:6,6:6:0:6
227,arc-gen,5,3,6,9,0,3,1,5,8,1,6,1,1,1,6,6,6,6,6:6,6:6,6:6:6:6
227,arc-gen,5,4,6,9,0,3,2,5,8,1,5,1,0,1,6,6,6,6,6:6,6:6,6:6:6:6
227,arc-gen,5,5,6,9,0,3,3,5,8,1,4,1,1,1,6,6,6,9,6:6,6:9,6:6:6:9
227,arc-gen,6,2,6,9,0,4,0,5,8,0,7,0,0,1,6,0,0,6,6:0,0:6,6:0:0:6
227,arc-gen,6,3,6,0,1,4,1,5,8,0,6,0,1,1,6,0,6,6,6:0,6:6,6:0:6:6
227,arc-gen,6,4,6,0,1,4,2,5,8,0,5,0,0,1,6,0,6,6,6:0,6:6,6:0:6:6
227,arc-gen,6,5,6,0,1,4,3,5,8,0,4,0,1,1,6,0,6,0,6:0,6:0,6:0:6:0
228,arc-gen,4,2,9,0,1,1,0,4,7,2,6,1,0,0,0,9,0,9,0:9,0:9,0:9:0:9
228,arc-gen,4,3,9,0,1,1,1,4,7,2,5,1,1,0,7,9,9,9,7:9,9:9,7:9:9:9
228,arc-gen,4,4,9,7,0,1,2,4,7,2,4,1,0,0,7,9,9,9,7:9,9:9,7:9:9:9
228,arc-gen,4,5,9,7,0,1,3,4,7,2,3,1,1,0,7,9,9,7,7:9,9:7,7:9:9:7
228,arc-gen,5,2,9,0,1,2,0,4,7,1,6,0,0,0,9,9,0,9,9:9,0:9,9:9:0:9
228,arc-gen,5,3,9,0,1,2,1,4,7,1,5,0,1,0,9,9,9,9,9:9,9:9,9:9:9:9
228,arc-gen,5,4,9,0,1,2,2,4,7,1,4,0,0,0,9,9,9,9,9:9,9:9,9:9:9:9
228,arc-gen,5,5,9,7,0,2,3,4,7,1,3,0,1,0,9,9,9,7,9:9,9:7,9:9:9:7
228,arc-gen,6,2,9,0,1,3,0,4,7,0,6,1,0,0,9,0,0,9,9:0,0:9,9:0:0:9
228,arc-gen,6,3,9,0,1,3,1,4,7,0,5,1,1,0,9,0,9,9,9:0,9:9,9:0:9:9
228,arc-gen,6,4,9,7,0,3,2,4,7,0,4,1,0,0,9,0,9,9,9:0,9:9,9:0:9:9
228,arc-gen,6,5,9,7,0,3,3,4,7,0,3,1,1,0,9,0,9,7,9:0,9:7,9:0:9:7
229,arc-gen,5,1,6,0,1,2,0,5,9,2,8,0,0,1,0,6,0,6,0:6,0:6,0:6:0:6
229,arc-gen,5,2,6,0,1,2,1,5,9,2,7,0,1,1,0,6,6,6,0:6,6:6,0:6:6:6
229,arc-gen,5,3,6,4,0,2,2,5,9,2,6,0,0,1,4,6,6,6,4:6,6:6,4:6:6:6
229,arc-gen,5,4,6,0,1,2,3,5,9,2,5,0,1,1,4,6,6,4,4:6,6:4,4:6:6:4
229,arc-gen,6,1,6,0,1,3,0,5,9,1,8,1,0,1,6,6,0,6,6:6,0:6,6:6:0:6
229,arc-gen,6,2,6,0,1,3,1,5,9,1,7,1,1,1,6,6,6,6,6:6,6:6,6:6:6:6
229,arc-gen,6,3,6,0,1,3,2,5,9,1,6,1,0,1,6,6,6,6,6:6,6:6,6:6:6:6
229,arc-gen,6,4,6,0,1,3,3,5,9,1,5,1,1,1,6,6,6,0,6:6,6:0,6:6:6:0
229,arc-gen,7,1,6,0,1,4,0,5,9,0,8,0,0,1,6,0,0,6,6:0,0:6,6:0:0:6
229,arc-gen,7,2,6,0,1,4,1,5,9,0,7,0,1,1,6,0,6,6,6:0,6:6,6:0:6:6
229,arc-gen,7,3,6,0,1,4,2,5,9,0,6,0,0,1,6,0,6,6,6:0,6:6,6:0:6:6
229,arc-gen,7,4,6,0,1,4,3,5,9,0,5,0,1,1,6,0,6,0,6:0,6:0,6:0:6:0
230,arc-gen,7,9,8,0,1,2,4,6,8,3,3,0,0,0,7,8,7,8,7:8,7:8,7:8:7:8
230,arc-gen,7,10,8,7,0,2,5,6,8,3,2,0,1,0,7,8,8,8,7:8,8:8,7:8:8:8
230,arc-gen,7,11,8,0,1,2,6,6,8,3,1,0,0,0,0,8,8,8,0:8,8:8,0:8:8:8
230,arc-gen,7,12,8,0,1,2,7,6,8,3,0,0,1,0,0,8,8,0,0:8,8:0,0:8:8:0
230,arc-gen,8,9,8,0,1,3,4,6,8,2,3,1,0,0,8,8,0,8,8:8,0:8,8:8:0:8
230,arc-gen,8,10,8,0,1,3,5,6,8,2,2,1,1,0,8,8,8,8,8:8,8:8,8:8:8:8
230,arc-gen,8,11,8,0,1,3,6,6,8,2,1,1,0,0,8,8,8,8,8:8,8:8,8:8:8:8
230,arc-gen,8,12,8,0,1,3,7,6,8,2,0,1,1,0,8,8,8,0,8:8,8:0,8:8:8:0
230,arc-gen,9,9,8,0,1,4,4,6,8,1,3,0,0,0,8,8,0,8,8:8,0:8,8:8:0:8
230,arc-gen,9,10,8,0,1,4,5,6,8,1,2,0,1,0,8,8,8,8,8:8,8:8,8:8:8:8
230,arc-gen,9,11,8,0,1,4,6,6,8,1,1,0,0,0,8,8,8,8,8:8,8:8,8:8:8:8
230,arc-gen,9,12,8,0,1,4,7,6,8,1,0,0,1,0,8,8,8,0,8:8,8:0,8:8:8:0
230,arc-gen,10,9,8,0,1,5,4,6,8,0,3,1,0,0,8,0,0,8,8:0,0:8,8:0:0:8
230,arc-gen,10,10,8,0,1,5,5,6,8,0,2,1,1,0,8,0,8,8,8:0,8:8,8:0:8:8
230,arc-gen,10,11,8,0,1,5,6,6,8,0,1,1,0,0,8,0,8,8,8:0,8:8,8:0:8:8
230,arc-gen,10,12,8,0,1,5,7,6,8,0,0,1,1,0,8,0,8,0,8:0,8:0,8:0:8:0
231,arc-gen,4,9,7,4,0,2,5,5,9,2,3,0,1,1,0,7,4,7,0:7,4:7,0:7:4:7
231,arc-gen,4,10,7,0,1,2,6,5,9,2,2,0,0,1,4,7,7,7,4:7,7:7,4:7:7:7
231,arc-gen,4,11,7,0,1,2,7,5,9,2,1,0,1,1,0,7,7,7,0:7,7:7,0:7:7:7
231,arc-gen,4,12,7,0,1,2,8,5,9,2,0,0,0,1,0,7,7,0,0:7,7:0,0:7:7:0
231,arc-gen,5,9,7,4,0,3,5,5,9,1,3,1,1,1,7,7,0,7,7:7,0:7,7:7:0:7
231,arc-gen,5,10,7,4,0,3,6,5,9,1,2,1,0,1,7,7,7,7,7:7,7:7,7:7:7:7
231,arc-gen,5,11,7,0,1,3,7,5,9,1,1,1,1,1,7,7,7,7,7:7,7:7,7:7:7:7
231,arc-gen,5,12,7,0,1,3,8,5,9,1,0,1,0,1,7,7,7,0,7:7,7:0,7:7:7:0
231,arc-gen,6,9,7,0,1,4,5,5,9,0,3,0,1,1,7,0,0,7,7:0,0:7,7:0:0:7
231,arc-gen,6,10,7,0,1,4,6,5,9,0,2,0,0,1,7,0,7,7,7:0,7:7,7:0:7:7
231,arc-gen,6,11,7,0,1,4,7,5,9,0,1,0,1,1,7,0,7,7,7:0,7:7,7:0:7:7
231,arc-gen,6,12,7,0,1,4,8,5,9,0,0,0,0,1,7,0,7,0,7:0,7:0,7:0:7:0
232,arc-gen,5,2,2,0,1,1,0,7,7,5,6,1,0,0,0,2,0,2,0:2,0:2,0:2:0:2
232,arc-gen,5,3,2,0,1,1,1,7,7,5,5,1,1,0,0,2,2,2,0:2,2:2,0:2:2:2
232,arc-gen,5,4,2,0,1,1,2,7,7,5,4,1,0,0,0,2,2,2,0:2,2:2,0:2:2:2
232,arc-gen,5,5,2,4,0,1,3,7,7,5,3,1,1,0,0,2,2,4,0:2,2:4,0:2:2:4
232,arc-gen,6,2,2,0,1,2,0,7,7,4,6,0,0,0,2,2,0,2,2:2,0:2,2:2:0:2
232,arc-gen,6,3,2,0,1,2,1,7,7,4,5,0,1,0,2,2,2,2,2:2,2:2,2:2:2:2
232,arc-gen,6,4,2,4,0,2,2,7,7,4,4,0,0,0,2,2,2,2,2:2,2:2,2:2:2:2
232,arc-gen,6,5,2,4,0,2,3,7,7,4,3,0,1,0,2,2,2,4,2:2,2:4,2:2:2:4
232,arc-gen,7,2,2,0,1,3,0,7,7,3,6,1,0,0,2,0,0,2,2:0,0:2,2:0:0:2
232,arc-gen,7,3,2,0,1,3,1,7,7,3,5,1,1,0,2,0,2,2,2:0,2:2,2:0:2:2
232,arc-gen,7,4,2,0,1,3,2,7,7,3,4,1,0,0,2,0,2,2,2:0,2:2,2:0:2:2
232,arc-gen,7,5,2,4,0,3,3,7,7,3,3,1,1,0,2,0,2,4,2:0,2:4,2:0:2:4
233,arc-gen,6,6,2,0,1,1,0,6,8,4,7,1,0,0,3,2,0,2,3:2,0:2,3:2:0:2
233,arc-gen,6,7,2,3,0,1,1,6,8,4,6,1,1,0,3,2,2,2,3:2,2:2,3:2:2:2
233,arc-gen,6,8,2,3,0,1,2,6,8,4,5,1,0,0,3,2,2,2,3:2,2:2,3:2:2:2
233,arc-gen,6,9,2,3,0,1,3,6,8,4,4,1,1,0,3,2,2,3,3:2,2:3,3:2:2:3
233,arc-gen,7,6,2,0,1,2,0,6,8,3,7,0,0,0,2,2,0,2,2:2,0:2,2:2:0:2
233,arc-gen,7,7,2,3,0,2,1,6,8,3,6,0,1,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,7,8,2,3,0,2,2,6,8,3,5,0,0,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,7,9,2,3,0,2,3,6,8,3,4,0,1,0,2,2,2,3,2:2,2:3,2:2:2:3
233,arc-gen,8,6,2,3,0,3,0,6,8,2,7,1,0,0,2,2,0,2,2:2,0:2,2:2:0:2
233,arc-gen,8,7,2,3,0,3,1,6,8,2,6,1,1,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,8,8,2,3,0,3,2,6,8,2,5,1,0,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,8,9,2,3,0,3,3,6,8,2,4,1,1,0,2,2,2,3,2:2,2:3,2:2:2:3
233,arc-gen,9,6,2,3,0,4,0,6,8,1,7,0,0,0,2,2,0,2,2:2,0:2,2:2:0:2
233,arc-gen,9,7,2,0,1,4,1,6,8,1,6,0,1,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,9,8,2,3,0,4,2,6,8,1,5,0,0,0,2,2,2,2,2:2,2:2,2:2:2:2
233,arc-gen,9,9,2,0,1,4,3,6,8,1,4,0,1,0,2,2,2,0,2:2,2:0,2:2:2:0
233,arc-gen,10,6,2,0,1,5,0,6,8,0,7,1,0,0,2,0,0,2,2:0,0:2,2:0:0:2
233,arc-gen,10,7,2,0,1,5,1,6,8,0,6,1,1,0,2,0,2,2,2:0,2:2,2:0:2:2
233,arc-gen,10,8,2,0,1,5,2,6,8,0,5,1,0,0,2,0,2,2,2:0,2:2,2:0:2:2
233,arc-gen,10,9,2,0,1,5,3,6,8,0,4,1,1,0,2,0,2,0,2:0,2:0,2:0:2:0
234,arc-gen,4,9,1,3,0,2,4,6,8,3,3,0,0,1,3,1,3,1,3:1,3:1,3:1:3:1
234,arc-gen,4,10,1,3,0,2,5,6,8,3,2,0,1,1,3,1,1,1,3:1,1:1,3:1:1:1
234,arc-gen,4,11,1,0,1,2,6,6,8,3,1,0,0,1,3,1,1,1,3:1,1:1,3:1:1:1
234,arc-gen,4,12,1,0,1,2,7,6,8,3,0,0,1,1,3,1,1,0,3:1,1:0,3:1:1:0
234,arc-gen,5,9,1,3,0,3,4,6,8,2,3,1,0,1,1,1,3,1,1:1,3:1,1:1:3:1
234,arc-gen,5,10,1,3,0,3,5,6,8,2,2,1,1,1,1,1,1,1,1:1,1:1,1:1:1:1
234,arc-gen,5,11,1,3,0,3,6,6,8,2,1,1,0,1,1,1,1,1,1:1,1:1,1:1:1:1
234,arc-gen,5,12,1,3,0,3,7,6,8,2,0,1,1,1,1,1,1,0,1:1,1:0,1:1:1:0
234,arc-gen,6,9,1,3,0,4,4,6,8,1,3,0,0,1,1,1,3,1,1:1,3:1,1:1:3:1
234,arc-gen,6,10,1,3,0,4,5,6,8,1,2,0,1,1,1,1,1,1,1:1,1:1,1:1:1:1
234,arc-gen,6,11,1,3,0,4,6,6,8,1,1,0,0,1,1,1,1,1,1:1,1:1,1:1:1:1
234,arc-gen,6,12,1,0,1,4,7,6,8,1,0,0,1,1,1,1,1,0,1:1,1:0,1:1:1:0
234,arc-gen,7,9,1,0,1,5,4,6,8,0,3,1,0,1,1,0,0,1,1:0,0:1,1:0:0:1
234,arc-gen,7,10,1,0,1,5,5,6,8,0,2,1,1,1,1,0,1,1,1:0,1:1,1:0:1:1
234,arc-gen,7,11,1,0,1,5,6,6,8,0,1,1,0,1,1,0,1,1,1:0,1:1,1:0:1:1
234,arc-gen,7,12,1,0,1,5,7,6,8,0,0,1,1,1,1,0,1,0,1:0,1:0,1:0:1:0
235,arc-gen,6,0,6,0,1,2,0,6,9,3,8,0,0,1,0,6,-1,6,0:6,-1:6,0:6:-1:6
235,arc-gen,6,1,6,0,1,2,1,6,9,3,7,0,1,1,0,6,6,6,0:6,6:6,0:6:6:6
235,arc-gen,6,2,6,4,0,2,2,6,9,3,6,0,0,1,4,6,6,6,4:6,6:6,4:6:6:6
235,arc-gen,6,3,6,4,0,2,3,6,9,3,5,0,1,1,4,6,6,4,4:6,6:4,4:6:6:4
235,arc-gen,7,0,6,0,1,3,0,6,9,2,8,1,0,1,6,6,-1,6,6:6,-1:6,6:6:-1:6
235,arc-gen,7,1,6,0,1,3,1,6,9,2,7,1,1,1,6,6,6,6,6:6,6:6,6:6:6:6
235,arc-gen,7,2,6,0,1,3,2,6,9,2,6,1,0,1,6,6,6,6,6:6,6:6,6:6:6:6
235,arc-gen,7,3,6,4,0,3,3,6,9,2,5,1,1,1,6,6,6,4,6:6,6:4,6:6:6:4
235,arc-gen,8,0,6,0,1,4,0,6,9,1,8,0,0,1,6,6,-1,6,6:6,-1:6,6:6:-1:6
235,arc-gen,8,1,6,0,1,4,1,6,9,1,7,0,1,1,6,6,6,6,6:6,6:6,6:6:6:6
235,arc-gen,8,2,6,0,1,4,2,6,9,1,6,0,0,1,6,6,6,6,6:6,6:6,6:6:6:6
235,arc-gen,8,3,6,4,0,4,3,6,9,1,5,0,1,1,6,6,6,0,6:6,6:0,6:6:6:0
235,arc-gen,9,0,6,0,1,5,0,6,9,0,8,1,0,1,6,0,-1,6,6:0,-1:6,6:0:-1:6
235,arc-gen,9,1,6,0,1,5,1,6,9,0,7,1,1,1,6,0,6,6,6:0,6:6,6:0:6:6
235,arc-gen,9,2,6,0,1,5,2,6,9,0,6,1,0,1,6,0,6,6,6:0,6:6,6:0:6:6
235,arc-gen,9,3,6,4,0,5,3,6,9,0,5,1,1,1,6,0,6,0,6:0,6:0,6:0:6:0
236,arc-gen,4,8,6,4,0,1,4,5,8,3,3,1,0,0,4,6,4,6,4:6,4:6,4:6:4:6
236,arc-gen,4,9,6,4,0,1,5,5,8,3,2,1,1,0,4,6,6,6,4:6,6:6,4:6:6:6
236,arc-gen,4,10,6,0,1,1,6,5,8,3,1,1,0,0,4,6,6,6,4:6,6:6,4:6:6:6
236,arc-gen,4,11,6,4,0,1,7,5,8,3,0,1,1,0,4,6,6,0,4:6,6:0,4:6:6:0
236,arc-gen,5,8,6,0,1,2,4,5,8,2,3,0,0,0,6,6,0,6,6:6,0:6,6:6:0:6
236,arc-gen,5,9,6,4,0,2,5,5,8,2,2,0,1,0,6,6,6,6,6:6,6:6,6:6:6:6
236,arc-gen,5,10,6,0,1,2,6,5,8,2,1,0,0,0,6,6,6,6,6:6,6:6,6:6:6:6
